subscription_id,user_id,plan_type,monthly_fee,start_date,end_date,status
10655,10655,Basic,199,2018-05-05,,Active
10656,10656,Premium,649,2021-06-12,2022-04-12,Cancelled
10657,10657,Standard,499,2021-05-14,,Active
10658,10658,Standard,499,2022-10-24,,Active
10659,10659,Premium,649,2024-05-19,,Active
10660,10660,Standard,499,2022-05-23,,Active
10661,10661,Premium,649,2019-01-29,2022-02-28,Cancelled
10662,10662,Basic,199,2024-06-29,,Active
10663,10663,Basic,199,2022-03-24,,Active
10664,10664,Premium,649,2022-04-06,,Active
10665,10665,Premium,649,2023-08-05,,Active
10666,10666,Basic,199,2021-09-23,,Active
10667,10667,Standard,499,2025-10-22,,Active
10668,10668,Standard,499,2024-08-19,,Active
10669,10669,Premium,649,2018-02-27,,Active
10670,10670,Premium,649,2025-02-28,,Active
10671,10671,Premium,649,2020-03-12,,Active
10672,10672,Basic,199,2024-02-27,2028-11-27,Cancelled
10673,10673,Standard,499,2019-01-19,2022-09-19,Cancelled
10674,10674,Basic,199,2018-07-04,2020-06-04,Cancelled
10675,10675,Basic,199,2020-10-23,,Active
10676,10676,Basic,199,2025-01-01,2029-08-01,Cancelled
10677,10677,Basic,199,2019-08-02,,Active
10678,10678,Basic,199,2018-11-03,,Active
10679,10679,Basic,199,2019-11-13,2024-05-13,Cancelled
10680,10680,Premium,649,2023-03-14,2027-03-14,Cancelled
10681,10681,Standard,499,2021-12-02,,Active
10682,10682,Premium,649,2020-10-19,,Active
10683,10683,Basic,199,2023-04-13,2024-09-13,Cancelled
10684,10684,Basic,199,2020-05-25,,Active
10685,10685,Standard,499,2024-05-21,2027-06-21,Cancelled
10686,10686,Premium,649,2023-11-17,,Active
10687,10687,Premium,649,2022-04-07,,Active
10688,10688,Standard,499,2021-10-22,,Active
10689,10689,Basic,199,2020-01-23,,Active
10690,10690,Standard,499,2020-05-10,,Active
10691,10691,Standard,499,2025-04-09,,Active
10692,10692,Basic,199,2024-12-15,,Active
10693,10693,Basic,199,2021-02-27,,Active
10694,10694,Standard,499,2022-08-11,,Active
10695,10695,Basic,199,2022-07-24,,Active
10696,10696,Basic,199,2018-03-03,,Active
10697,10697,Basic,199,2023-09-16,,Active
10698,10698,Premium,649,2022-10-30,2026-12-30,Cancelled
10699,10699,Premium,649,2023-07-15,2025-08-15,Cancelled
10700,10700,Standard,499,2022-10-06,,Active
10701,10701,Standard,499,2023-11-10,,Active
10702,10702,Basic,199,2020-03-30,,Active
10703,10703,Basic,199,2019-10-06,,Active
10704,10704,Standard,499,2018-12-07,,Active
10705,10705,Standard,499,2023-02-20,,Active
10706,10706,Standard,499,2018-06-14,2019-08-14,Cancelled
10707,10707,Standard,499,2018-01-19,,Active
10708,10708,Basic,199,2018-06-12,2019-08-12,Cancelled
10709,10709,Premium,649,2019-05-22,,Active
10710,10710,Basic,199,2024-12-11,,Active
10711,10711,Standard,499,2018-10-09,,Active
10712,10712,Premium,649,2024-05-14,,Active
10713,10713,Basic,199,2021-08-07,2022-11-07,Cancelled
10714,10714,Basic,199,2025-03-08,,Active
10715,10715,Basic,199,2022-12-11,2026-04-11,Cancelled
10716,10716,Premium,649,2019-11-03,,Active
10717,10717,Standard,499,2024-06-06,2027-02-06,Cancelled
10718,10718,Standard,499,2019-07-10,,Active
10719,10719,Premium,649,2022-06-19,,Active
10720,10720,Basic,199,2023-11-17,2025-04-17,Cancelled
10721,10721,Basic,199,2020-01-06,,Active
10722,10722,Basic,199,2025-02-01,,Active
10723,10723,Premium,649,2019-05-24,,Active
10724,10724,Basic,199,2025-12-22,,Active
10725,10725,Basic,199,2023-01-02,2027-04-02,Cancelled
10726,10726,Premium,649,2018-07-13,,Active
10727,10727,Premium,649,2021-01-26,2021-07-26,Cancelled
10728,10728,Premium,649,2018-12-23,2022-02-23,Cancelled
10729,10729,Standard,499,2025-12-20,2030-01-20,Cancelled
10730,10730,Basic,199,2022-09-26,,Active
10731,10731,Basic,199,2024-01-20,2028-07-20,Cancelled
10732,10732,Standard,499,2024-05-14,2027-09-14,Cancelled
10733,10733,Standard,499,2020-07-16,,Active
10734,10734,Standard,499,2021-05-16,,Active
10735,10735,Basic,199,2019-01-20,,Active
10736,10736,Basic,199,2020-01-26,2024-11-26,Cancelled
10737,10737,Premium,649,2023-04-20,2027-01-20,Cancelled
10738,10738,Basic,199,2023-01-19,,Active
10739,10739,Basic,199,2025-04-09,2026-02-09,Cancelled
10740,10740,Premium,649,2019-09-27,,Active
10741,10741,Standard,499,2024-06-09,2025-03-09,Cancelled
10742,10742,Basic,199,2019-04-30,2023-09-30,Cancelled
10743,10743,Premium,649,2022-08-03,2025-07-03,Cancelled
10744,10744,Premium,649,2020-08-25,,Active
10745,10745,Standard,499,2018-11-10,2022-09-10,Cancelled
10746,10746,Premium,649,2025-07-24,2027-03-24,Cancelled
10747,10747,Premium,649,2020-04-25,2021-03-25,Cancelled
10748,10748,Basic,199,2021-08-08,,Active
10749,10749,Premium,649,2024-09-12,2027-04-12,Cancelled
10750,10750,Basic,199,2023-05-01,,Active
10751,10751,Standard,499,2019-05-10,,Active
10752,10752,Standard,499,2019-08-08,,Active
10753,10753,Standard,499,2021-04-05,,Active
10754,10754,Premium,649,2019-11-18,,Active
10755,10755,Basic,199,2018-10-01,,Active
10756,10756,Basic,199,2025-04-27,,Active
10757,10757,Standard,499,2019-08-07,,Active
10758,10758,Standard,499,2021-11-13,,Active
10759,10759,Basic,199,2024-08-08,2028-05-08,Cancelled
10760,10760,Standard,499,2021-11-06,,Active
10761,10761,Standard,499,2022-10-06,,Active
10762,10762,Premium,649,2024-08-14,,Active
10763,10763,Basic,199,2025-05-02,,Active
10764,10764,Basic,199,2019-04-21,2022-09-21,Cancelled
10765,10765,Premium,649,2022-03-05,,Active
10766,10766,Standard,499,2025-08-17,2027-12-17,Cancelled
10767,10767,Basic,199,2023-08-11,,Active
10768,10768,Basic,199,2022-01-17,,Active
10769,10769,Basic,199,2018-05-10,,Active
10770,10770,Basic,199,2021-04-06,2024-07-06,Cancelled
10771,10771,Premium,649,2025-10-07,,Active
10772,10772,Basic,199,2021-07-12,,Active
10773,10773,Standard,499,2023-02-16,,Active
10774,10774,Premium,649,2023-10-26,2028-09-26,Cancelled
10775,10775,Premium,649,2025-01-24,2026-08-24,Cancelled
10776,10776,Basic,199,2024-03-15,,Active
10777,10777,Basic,199,2022-02-27,,Active
10778,10778,Standard,499,2023-01-07,,Active
10779,10779,Premium,649,2022-05-17,2025-03-17,Cancelled
10780,10780,Basic,199,2021-07-11,2023-10-11,Cancelled
10781,10781,Basic,199,2025-01-19,,Active
10782,10782,Standard,499,2025-01-04,2026-08-04,Cancelled
10783,10783,Premium,649,2022-08-06,2026-04-06,Cancelled
10784,10784,Basic,199,2018-11-04,2022-02-04,Cancelled
10785,10785,Standard,499,2024-10-28,2026-11-28,Cancelled
10786,10786,Basic,199,2019-12-13,,Active
10787,10787,Premium,649,2025-07-26,2028-10-26,Cancelled
10788,10788,Standard,499,2023-11-04,2025-01-04,Cancelled
10789,10789,Basic,199,2019-11-01,2021-01-01,Cancelled
10790,10790,Standard,499,2018-08-10,,Active
10791,10791,Standard,499,2018-01-06,2018-12-06,Cancelled
10792,10792,Premium,649,2020-04-26,,Active
10793,10793,Premium,649,2024-09-18,,Active
10794,10794,Standard,499,2023-11-10,2028-06-10,Cancelled
10795,10795,Premium,649,2025-07-16,,Active
10796,10796,Basic,199,2019-08-29,,Active
10797,10797,Basic,199,2022-06-17,,Active
10798,10798,Basic,199,2024-09-24,,Active
10799,10799,Premium,649,2025-10-22,,Active
10800,10800,Standard,499,2019-11-18,,Active
10801,10801,Standard,499,2021-04-25,2024-07-25,Cancelled
10802,10802,Premium,649,2021-10-23,,Active
10803,10803,Standard,499,2019-05-12,2020-07-12,Cancelled
10804,10804,Premium,649,2022-09-14,2026-09-14,Cancelled
10805,10805,Standard,499,2018-11-22,,Active
10806,10806,Standard,499,2023-05-04,,Active
10807,10807,Premium,649,2019-07-05,,Active
10808,10808,Standard,499,2021-09-07,,Active
10809,10809,Premium,649,2020-02-04,,Active
10810,10810,Standard,499,2022-09-08,,Active
10811,10811,Standard,499,2018-09-16,,Active
10812,10812,Basic,199,2023-01-16,,Active
10813,10813,Premium,649,2018-12-24,,Active
10814,10814,Standard,499,2022-06-04,2025-11-04,Cancelled
10815,10815,Premium,649,2021-09-29,,Active
10816,10816,Premium,649,2023-01-06,,Active
10817,10817,Basic,199,2018-02-09,,Active
10818,10818,Premium,649,2020-07-09,2023-10-09,Cancelled
10819,10819,Premium,649,2024-01-18,,Active
10820,10820,Premium,649,2018-06-28,,Active
10821,10821,Basic,199,2023-12-04,,Active
10822,10822,Premium,649,2018-09-23,2022-05-23,Cancelled
10823,10823,Basic,199,2022-01-23,2024-01-23,Cancelled
10824,10824,Standard,499,2020-09-10,,Active
10825,10825,Standard,499,2024-05-02,,Active
10826,10826,Premium,649,2019-04-11,2020-09-11,Cancelled
10827,10827,Basic,199,2024-04-21,,Active
10828,10828,Basic,199,2018-02-11,,Active
10829,10829,Standard,499,2018-12-21,2020-03-21,Cancelled
10830,10830,Standard,499,2024-05-29,,Active
10831,10831,Basic,199,2023-07-03,,Active
10832,10832,Basic,199,2022-05-18,,Active
10833,10833,Standard,499,2020-08-30,2021-11-30,Cancelled
10834,10834,Basic,199,2021-10-19,,Active
10835,10835,Basic,199,2024-04-05,,Active
10836,10836,Basic,199,2020-08-07,,Active
10837,10837,Premium,649,2025-06-27,2027-04-27,Cancelled
10838,10838,Premium,649,2024-10-09,,Active
10839,10839,Premium,649,2023-12-08,,Active
10840,10840,Standard,499,2025-03-18,,Active
10841,10841,Premium,649,2022-08-28,,Active
10842,10842,Premium,649,2019-09-09,2022-01-09,Cancelled
10843,10843,Standard,499,2018-04-04,2019-12-04,Cancelled
10844,10844,Basic,199,2025-04-17,2027-01-17,Cancelled
10845,10845,Premium,649,2022-05-04,,Active
10846,10846,Standard,499,2023-02-23,2024-05-23,Cancelled
10847,10847,Basic,199,2019-11-10,,Active
10848,10848,Premium,649,2024-09-18,2028-06-18,Cancelled
10849,10849,Standard,499,2018-07-13,,Active
10850,10850,Standard,499,2020-06-14,,Active
10851,10851,Basic,199,2019-09-27,2022-02-27,Cancelled
10852,10852,Basic,199,2022-06-19,,Active
10853,10853,Standard,499,2019-03-21,,Active
10854,10854,Basic,199,2024-05-23,2028-02-23,Cancelled
10855,10855,Basic,199,2025-02-16,,Active
10856,10856,Standard,499,2023-05-02,,Active
10857,10857,Premium,649,2020-05-02,2025-04-02,Cancelled
10858,10858,Standard,499,2019-12-17,,Active
10859,10859,Basic,199,2025-09-29,,Active
10860,10860,Basic,199,2024-09-22,,Active
10861,10861,Standard,499,2021-12-10,,Active
10862,10862,Standard,499,2018-11-11,,Active
10863,10863,Premium,649,2020-10-13,,Active
10864,10864,Standard,499,2022-03-26,,Active
10865,10865,Premium,649,2024-07-23,,Active
10866,10866,Premium,649,2024-03-18,,Active
10867,10867,Basic,199,2020-01-31,2023-03-31,Cancelled
10868,10868,Basic,199,2023-06-08,2025-02-08,Cancelled
10869,10869,Basic,199,2025-01-30,,Active
10870,10870,Premium,649,2024-03-08,,Active
10871,10871,Standard,499,2022-01-28,,Active
10872,10872,Basic,199,2023-01-02,,Active
10873,10873,Premium,649,2020-11-26,,Active
10874,10874,Premium,649,2024-07-01,,Active
10875,10875,Premium,649,2024-12-14,,Active
10876,10876,Premium,649,2019-07-05,2020-08-05,Cancelled
10877,10877,Premium,649,2024-06-26,2029-01-26,Cancelled
10878,10878,Basic,199,2023-04-21,,Active
10879,10879,Premium,649,2019-04-24,,Active
10880,10880,Premium,649,2025-07-06,2027-07-06,Cancelled
10881,10881,Standard,499,2023-09-08,,Active
10882,10882,Standard,499,2021-10-17,,Active
10883,10883,Basic,199,2020-08-07,,Active
10884,10884,Basic,199,2025-02-10,,Active
10885,10885,Basic,199,2022-05-25,2025-10-25,Cancelled
10886,10886,Premium,649,2022-11-29,,Active
10887,10887,Basic,199,2021-08-13,,Active
10888,10888,Basic,199,2019-03-07,,Active
10889,10889,Standard,499,2024-05-04,2027-01-04,Cancelled
10890,10890,Standard,499,2025-01-23,,Active
10891,10891,Basic,199,2020-10-27,2024-12-27,Cancelled
10892,10892,Basic,199,2019-12-16,,Active
10893,10893,Standard,499,2022-10-06,2027-01-06,Cancelled
10894,10894,Premium,649,2020-05-25,,Active
10895,10895,Premium,649,2018-01-24,,Active
10896,10896,Basic,199,2019-03-02,2023-03-02,Cancelled
10897,10897,Premium,649,2023-03-11,2025-09-11,Cancelled
10898,10898,Standard,499,2018-09-16,,Active
10899,10899,Basic,199,2023-04-11,,Active
10900,10900,Standard,499,2020-03-09,,Active
10901,10901,Premium,649,2021-05-12,2023-10-12,Cancelled
10902,10902,Standard,499,2022-10-11,,Active
10903,10903,Standard,499,2025-11-26,,Active
10904,10904,Basic,199,2022-04-10,,Active
10905,10905,Basic,199,2022-10-17,,Active
10906,10906,Basic,199,2025-02-25,,Active
10907,10907,Premium,649,2021-07-01,2023-03-01,Cancelled
10908,10908,Standard,499,2018-03-25,,Active
10909,10909,Premium,649,2020-06-18,,Active
10910,10910,Premium,649,2022-11-28,,Active
10911,10911,Premium,649,2020-09-17,,Active
10912,10912,Standard,499,2019-02-24,,Active
10913,10913,Standard,499,2024-10-26,,Active
10914,10914,Standard,499,2018-05-03,2020-07-03,Cancelled
10915,10915,Standard,499,2020-03-26,,Active
10916,10916,Premium,649,2022-12-17,,Active
10917,10917,Premium,649,2019-07-24,2020-07-24,Cancelled
10918,10918,Basic,199,2023-01-31,,Active
10919,10919,Premium,649,2022-04-24,2024-03-24,Cancelled
10920,10920,Basic,199,2019-02-28,,Active
10921,10921,Basic,199,2018-12-19,,Active
10922,10922,Premium,649,2019-10-16,2020-09-16,Cancelled
10923,10923,Standard,499,2020-09-20,,Active
10924,10924,Standard,499,2022-04-06,,Active
10925,10925,Standard,499,2025-03-09,,Active
10926,10926,Premium,649,2019-04-09,,Active
10927,10927,Basic,199,2022-03-19,,Active
10928,10928,Premium,649,2023-01-31,,Active
10929,10929,Standard,499,2024-07-30,,Active
10930,10930,Premium,649,2019-08-27,2020-08-27,Cancelled
10931,10931,Standard,499,2019-05-08,2021-08-08,Cancelled
10932,10932,Premium,649,2024-08-04,,Active
10933,10933,Premium,649,2021-08-24,,Active
10934,10934,Basic,199,2024-05-23,,Active
10935,10935,Basic,199,2020-10-29,2024-02-29,Cancelled
10936,10936,Standard,499,2024-09-23,,Active
10937,10937,Basic,199,2021-04-18,2022-12-18,Cancelled
10938,10938,Premium,649,2021-05-03,,Active
10939,10939,Premium,649,2022-11-12,,Active
10940,10940,Basic,199,2018-05-18,,Active
10941,10941,Basic,199,2022-02-07,,Active
10942,10942,Standard,499,2025-09-10,2027-07-10,Cancelled
10943,10943,Premium,649,2018-06-28,,Active
10944,10944,Standard,499,2019-09-12,,Active
10945,10945,Premium,649,2025-07-13,,Active
10946,10946,Standard,499,2021-03-14,,Active
10947,10947,Basic,199,2019-04-20,,Active
10948,10948,Premium,649,2020-12-27,2023-04-27,Cancelled
10949,10949,Basic,199,2024-10-17,,Active
10950,10950,Premium,649,2025-11-24,,Active
10951,10951,Basic,199,2021-03-03,,Active
10952,10952,Basic,199,2023-01-20,,Active
10953,10953,Standard,499,2023-04-24,,Active
10954,10954,Premium,649,2024-08-07,,Active
10955,10955,Premium,649,2025-05-18,2030-04-18,Cancelled
10956,10956,Premium,649,2019-03-15,,Active
10957,10957,Basic,199,2021-11-22,,Active
10958,10958,Basic,199,2022-08-21,2025-06-21,Cancelled
10959,10959,Premium,649,2022-08-26,,Active
10960,10960,Standard,499,2021-08-26,,Active
10961,10961,Standard,499,2021-02-13,2021-09-13,Cancelled
10962,10962,Basic,199,2020-02-09,,Active
10963,10963,Basic,199,2025-10-29,,Active
10964,10964,Standard,499,2018-09-15,,Active
10965,10965,Standard,499,2020-05-08,,Active
10966,10966,Standard,499,2018-05-05,2021-02-05,Cancelled
10967,10967,Standard,499,2022-11-19,2024-05-19,Cancelled
10968,10968,Standard,499,2021-09-24,,Active
10969,10969,Standard,499,2019-09-03,2022-02-03,Cancelled
10970,10970,Basic,199,2024-08-25,,Active
10971,10971,Premium,649,2019-05-21,2022-03-21,Cancelled
10972,10972,Basic,199,2021-10-29,2023-12-29,Cancelled
10973,10973,Premium,649,2019-06-30,,Active
10974,10974,Basic,199,2019-06-29,2021-04-29,Cancelled
10975,10975,Premium,649,2025-12-18,2029-09-18,Cancelled
10976,10976,Basic,199,2025-06-05,,Active
10977,10977,Standard,499,2022-03-12,,Active
10978,10978,Basic,199,2019-06-03,,Active
10979,10979,Standard,499,2022-07-31,,Active
10980,10980,Basic,199,2019-07-17,2024-02-17,Cancelled
10981,10981,Basic,199,2024-06-21,2028-01-21,Cancelled
10982,10982,Premium,649,2022-09-08,,Active
10983,10983,Premium,649,2021-03-13,2024-06-13,Cancelled
10984,10984,Basic,199,2020-04-14,2022-08-14,Cancelled
10985,10985,Standard,499,2019-05-15,,Active
10986,10986,Standard,499,2019-05-18,,Active
10987,10987,Premium,649,2024-07-26,,Active
10988,10988,Basic,199,2020-01-11,2021-06-11,Cancelled
10989,10989,Standard,499,2018-09-05,,Active
10990,10990,Premium,649,2020-03-12,,Active
10991,10991,Premium,649,2019-09-20,,Active
10992,10992,Standard,499,2021-04-05,,Active
10993,10993,Premium,649,2023-11-03,,Active
10994,10994,Standard,499,2022-05-17,,Active
10995,10995,Basic,199,2022-12-28,,Active
10996,10996,Basic,199,2018-01-18,2020-12-18,Cancelled
10997,10997,Standard,499,2024-04-11,2024-10-11,Cancelled
10998,10998,Standard,499,2023-12-23,2026-01-23,Cancelled
10999,10999,Basic,199,2019-03-20,2019-10-20,Cancelled
11000,11000,Standard,499,2020-02-14,2023-07-14,Cancelled
11001,11001,Standard,499,2019-10-07,,Active
11002,11002,Standard,499,2021-08-09,,Active
11003,11003,Premium,649,2023-06-01,,Active
11004,11004,Basic,199,2019-02-13,,Active
11005,11005,Premium,649,2023-08-15,2027-04-15,Cancelled
11006,11006,Standard,499,2018-06-23,,Active
11007,11007,Premium,649,2024-02-29,,Active
11008,11008,Premium,649,2020-11-09,,Active
11009,11009,Standard,499,2024-03-17,,Active
11010,11010,Basic,199,2021-06-09,2022-08-09,Cancelled
11011,11011,Basic,199,2023-06-28,2027-09-28,Cancelled
11012,11012,Premium,649,2023-12-11,,Active
11013,11013,Basic,199,2022-06-18,,Active
11014,11014,Standard,499,2019-08-19,,Active
11015,11015,Standard,499,2018-08-25,,Active
11016,11016,Premium,649,2018-03-05,2023-03-05,Cancelled
11017,11017,Premium,649,2023-10-16,,Active
11018,11018,Standard,499,2021-09-02,2023-10-02,Cancelled
11019,11019,Basic,199,2018-07-13,,Active
11020,11020,Basic,199,2021-05-27,,Active
11021,11021,Basic,199,2023-06-01,,Active
11022,11022,Basic,199,2019-10-31,,Active
11023,11023,Premium,649,2021-09-18,,Active
11024,11024,Premium,649,2022-04-23,,Active
11025,11025,Basic,199,2020-07-11,,Active
11026,11026,Premium,649,2018-10-01,,Active
11027,11027,Premium,649,2025-05-27,2028-06-27,Cancelled
11028,11028,Premium,649,2025-12-18,,Active
11029,11029,Standard,499,2022-01-13,,Active
11030,11030,Standard,499,2024-12-15,,Active
11031,11031,Standard,499,2022-09-09,,Active
11032,11032,Premium,649,2020-12-16,,Active
11033,11033,Premium,649,2019-02-18,,Active
11034,11034,Premium,649,2018-04-03,,Active
11035,11035,Premium,649,2024-12-27,,Active
11036,11036,Basic,199,2025-06-05,,Active
11037,11037,Premium,649,2021-01-09,,Active
11038,11038,Basic,199,2022-08-29,2026-08-29,Cancelled
11039,11039,Premium,649,2018-03-11,,Active
11040,11040,Premium,649,2022-07-05,,Active
11041,11041,Standard,499,2023-05-24,2026-11-24,Cancelled
11042,11042,Standard,499,2025-05-25,,Active
11043,11043,Standard,499,2025-02-24,,Active
11044,11044,Basic,199,2024-10-26,,Active
11045,11045,Basic,199,2018-06-28,,Active
11046,11046,Premium,649,2020-05-25,,Active
11047,11047,Standard,499,2024-12-31,2029-11-30,Cancelled
11048,11048,Premium,649,2023-08-09,,Active
11049,11049,Basic,199,2025-12-18,,Active
11050,11050,Standard,499,2018-11-17,,Active
11051,11051,Premium,649,2018-10-22,,Active
11052,11052,Basic,199,2023-12-16,,Active
11053,11053,Basic,199,2021-11-24,2025-12-24,Cancelled
11054,11054,Premium,649,2022-07-23,,Active
11055,11055,Standard,499,2020-04-20,,Active
11056,11056,Standard,499,2020-10-16,2024-12-16,Cancelled
11057,11057,Standard,499,2022-06-06,,Active
